Name,LONG,LAT,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20
GenSP,-69.8541666666666,-44.7291666666667,9.19766712188728,15.5573329925538,2.66333341598517,160.000000000001,27.0000000000001,5.00000000000011,40.9340782165526,60.0000000000005,21.0000000000001,21.0000000000001,58.0000000000002,12.0500001907349,46.6259078979492,523.499450683594,23.4479999542237,-2.3959999084472,25.8439998626709,5.41866683959967,15.5573329925538,0.831169361537288
GenSP,-69.8541666666666,-54.9791666666667,3.91100001335148,7.15533351898197,0.4926666617394,1069,106,70.0000000000001,14.2746543884277,311,216,307,252,5.82266664505004,45.0391921997071,268.818969726562,10.9359998703003,-1.99199998378749,12.9279994964599,6.9366664886475,2.34666657447819,0.415371806542413
GenSP,-69.8125,9.93750000000005,24.9291667938232,25.4519996643066,24.1906661987305,917,130,15,49.6395606994629,332,65,327,78,9.34833335876465,81.9166946411133,52.2676010131836,30.4120006561279,19,11.4120006561279,25.2993335723877,24.3293342590332,0.703588639140612
GenSP,-69.8125,5.93750000000005,27.2511672973633,28.5413341522217,26.0473327636719,2467,429,14,72.6314697265625,1141,70,278,1141,9.635666847229,70.7049331665039,98.2768707275391,35.1279983520508,21.5,13.6279983520508,26.0473327636719,27.8833351135254,0.616864977117432
GenSP,-69.8125,-0.937499999999959,25.923999786377,26.2679996490479,25.2546672821045,3084,337,181,19.3904132843018,929,597,735,597,8.71866703033447,85.5442123413086,44.9599342346191,30.992000579834,20.7999992370605,10.1920013427734,26.2213325500488,25.2546672821045,0.529868928111102
GenSP,-69.8125,-4.06249999999996,26.5908336639404,27.0726661682129,26.0266666412354,2856,320,144,25.3525218963623,906,468,669,576,7.8289999961853,79.7575378417969,41.2794723510742,31.3999996185303,21.5839996337891,9.81599998474121,26.6106662750244,26.453332901001,0.557181835840031
GenSP,-69.8125,-12.0208333333333,24.7788333892822,25.6693325042725,23.2373332977295,2379,335,60,53.0650863647461,975,215,763,215,10.6436672210693,71.5300216674805,106.903861999512,31.4839992523193,16.6040000915527,14.8799991607666,25.5340003967285,23.2373332977295,0.450244694688985
GenSP,-69.8125,-12.3958333333333,24.8064994812012,25.6840000152588,23.3320007324219,2811,411,84,52.1531944274902,1169,283,886,318,10.3850002288818,72.4400177001953,102.591850280762,31.3999996185303,17.064001083374,14.3359985351562,25.525333404541,23.3493328094482,0.339605665108329
GenSP,-69.8125,-12.6458333333333,25.0970001220703,25.9213333129883,23.6466674804688,3127,465,105,51.2271423339844,1305,341,974,374,10.0686664581299,73.1309356689453,100.166381835938,31.4640007019043,17.6960010528564,13.7679996490479,25.8066673278809,23.6800003051758,0.282699063349572
GenSP,-69.8125,-16.9375,6.45699977874756,8.2906665802002,3.73733329772949,465,122,0,119.640007019043,333,7,212,8,15.6420001983643,70.3707046508789,188.486541748047,16.2759990692139,-5.9520001411438,22.2279987335205,7.92933320999146,4.11666679382324,0.3316372548644
GenSP,-69.8125,-22.5208333333333,14.9718332290649,17.8500003814697,11.7933330535889,3,1,0,36.1813621520996,2,0,2,1,14.4136667251587,67.4670791625977,243.916030883789,25.2439994812012,3.88000011444092,21.3639984130859,17.783332824707,15.3353338241577,0.861283846066755
GenSP,-69.8125,-26.3541666666666,15.4763336181641,18.3486671447754,12.3000001907349,9,3,0,55.1604156494141,6,0,0,6,12.8199996948242,66.7847442626953,244.169281005859,24.8080005645752,5.61199998855591,19.1960010528564,12.6713333129883,18.1946659088135,0.832184426541078
GenSP,-69.8125,-26.5208333333333,14.7141666412353,17.6520004272461,11.4793338775635,11.0000000000001,3.00000000000011,0,51.9759101867685,7.00000000000011,0,0,7.00000000000011,12.4756660461426,65.8694152832031,249.245407104492,23.9079990386963,4.96799993515013,18.939998626709,11.4793338775635,16.0279998779297,0.824278667660485
GenSP,-69.8125,-42.1041666666667,7.77400016784668,14.4820003509521,1.14866673946381,254,41,10,48.8853225708008,112,30,34,101,13.3846664428711,48.7708320617676,541.096862792969,23.1399993896484,-4.30399990081787,27.4440002441406,1.69933331012726,13.3499994277954,0.785609003476972
GenSP,-69.8125,-46.1875,10.0144996643066,16.1533336639404,3.86533331871033,184,22,9,27.6692981719971,63,31,34,57,11.7263336181641,47.3829574584961,498.156463623047,23.7479991912842,-1,24.7479991912842,4.41666698455811,15.1013336181641,0.83937059620682
GenSP,-69.8125,-46.3125,9.93516635894775,16.0279998779297,3.8600001335144,189,23,9,28.4757976531982,63,30,35,57,11.6069993972778,47.4452247619629,493.310943603516,23.5359992980957,-0.927999973297119,24.4639987945557,4.41733312606812,14.9720001220703,0.835664185706113
GenSP,-69.8125,-48.5208333333333,8.91650009155273,14.8666667938232,2.53933334350586,169,21,11,22.5198593139648,51,33,36,48,11.0863332748413,46.5577583312988,505.056335449219,21.9119987487793,-1.89999997615814,23.8119983673096,8.77999973297119,12.2386665344238,0.835973567941873
GenSP,-69.8125,-49.1458333333333,9.45016670227051,15.4886665344238,2.88266658782959,159,17,10,18.4760322570801,49,31,36,43,11.1816663742065,45.9923782348633,519.325378417969,22.5520000457764,-1.75999999046326,24.3120002746582,9.20333290100098,10.2259998321533,0.849624427029835
GenSP,-69.8125,-52.2291666666667,6.25716686248777,10.8593339920044,1.21799993515013,281.000000000002,31.0000000000002,13.0000000000002,24.6637077331542,83.0000000000005,45.0000000000005,81.0000000000005,76.0000000000007,9.05566692352292,46.9205513000488,392.473907470702,16.7240009307861,-2.57599997520447,19.3000011444091,1.61800003051757,4.40399980545042,0.718156804377833
GenSP,-69.7708333333333,6.02083333333338,27.2371673583984,28.5120010375977,26.0459995269775,2183.99999999999,353.999999999999,15.9999999999999,70.4022140502928,1024.99999999999,76.9999999999997,257,1024.99999999999,9.43766593933104,70.6623764038085,97.3186264038085,34.931999206543,21.5760002136231,13.3559989929199,26.0459995269775,27.8566665649414,0.665638358737344
GenSP,-69.7708333333333,5.56250000000005,27.2418327331543,28.5260009765625,26.029333114624,2586,469.999999999997,16,71.3569107055662,1219,94.9999999999994,106,1219,9.6763334274292,72.0608673095703,100.113784790039,35.0480003356934,21.6200008392334,13.42799949646,26.029333114624,28.0179996490479,0.671826706168593
GenSP,-69.7708333333333,3.31250000000004,26.2915000915527,27.263334274292,25.3133335113525,2890,433,41.9999999999999,55.0940742492675,1198,212,247.000000000001,1198,9.13433361053467,78.0979232788086,76.3561401367187,32.9000015258789,21.2040004730225,11.6960010528564,25.3133335113525,26.9393348693848,0.669211389251706
GenSP,-69.7708333333333,3.18750000000004,26.324333190918,27.2806663513184,25.3473339080811,2867,433,42.0000000000001,53.8696060180664,1159,213,252.000000000001,1159,9.1733341217041,78.538818359375,75.2049102783202,32.8880004882812,21.2080001831055,11.6800003051758,25.5233345031738,26.9613342285156,0.661493506664316
GenSP,-69.7708333333333,-5.02083333333329,26.0008335113525,26.4360008239746,25.437334060669,2582,301,104,34.2043228149414,895,351,603,351,8.91300106048584,81.4121398925781,41.3583488464355,31.2360000610352,20.2880001068115,10.9479999542236,26.033332824707,25.437334060669,0.587135554088888
GenSP,-69.7708333333333,-11.9375,24.7948341369629,25.6919994354248,23.2253341674805,2255,319,54.9999999999998,53.7146301269532,923.999999999999,195.999999999999,728.999999999999,195.999999999999,10.7216663360596,70.9480285644531,108.470565795898,31.5880012512207,16.4759998321533,15.1120014190674,25.5666656494141,23.2253341674805,0.475177188632742
GenSP,-69.7708333333333,-12.6875,25.1695003509521,25.9933338165283,23.7186660766602,3094.99999999999,460.999999999999,104,51.6298751831055,1297,334.999999999999,964.999999999998,367.999999999999,10.0303325653076,73.0647735595703,100.305137634277,31.503999710083,17.7759990692139,13.7280006408691,25.8786659240723,23.7473335266113,0.287826430041054
GenSP,-69.7708333333333,-17.2708333333333,6.22733354568479,8.29733371734617,3.2073333263397,343.000000000001,90.0000000000001,0,123.809608459472,248.000000000001,2.00000000000011,166.000000000001,2.00000000000011,16.6319999694824,70.7022552490234,210.989624023437,16.5400009155273,-6.98400020599365,23.5240020751953,7.96866655349729,3.62400007247923,0.374371572623161
GenSP,-69.7708333333333,-35.0625,8.30566692352309,14.4713335037233,2.2560000419618,527.999999999998,95.9999999999992,12.0000000000001,67.4565963745113,264.999999999998,43.0000000000002,43.0000000000002,249.999999999998,14.6646671295167,52.727840423584,495.079254150392,23.4720001220705,-4.3400001525878,27.8120002746583,2.95600008964551,14.4713335037233,0.68882274420024
GenSP,-69.7708333333333,-36.0208333333333,9.43316650390643,16.0433330535891,3.06666660308854,463.999999999997,73.9999999999994,14,58.5763664245602,215.999999999998,46,46,203.999999999998,15.0256662368775,51.8842086791992,526.310302734377,25.3920001983645,-3.56800007820116,28.9600009918214,3.71066641807572,16.0433330535891,0.779204241196077
GenSP,-69.7708333333333,-37.3125,12.1971664428711,19.207332611084,5.4340000152588,256.999999999999,42.9999999999998,10,53.8166885375974,117.999999999999,32,32,103.999999999999,16.1976661682129,52.8506469726562,559.288391113282,29.2159996032715,-1.43200004100799,30.6479988098145,6.07666635513307,19.207332611084,0.845500577903632
GenSP,-69.7708333333333,-45.8541666666667,10.4534997940064,16.6753330230713,4.09999990463261,171,21.0000000000001,9,27.6973781585693,60,30.0000000000001,30.0000000000001,51.9999999999999,11.813666343689,47.2018013000488,509.020355224609,24.3120002746582,-0.716000020503957,25.0279998779297,4.66133356094364,15.6293334960935,0.846051298342517
GenSP,-69.7291666666666,-2.56249999999996,26.3225002288818,26.7573337554932,25.7766666412354,3152,322,189,16.6872138977051,918,615,706,745,8.23299980163574,82.9939498901367,38.7990875244141,31.2999992370605,21.3799991607666,9.92000007629394,26.3719997406006,26.1766662597656,0.556773617418577
GenSP,-69.7291666666666,-9.8958333333333,24.5974998474121,25.2813339233398,23.4166660308838,1879,266,27,58.3764533996582,745,110,642,110,11.2396659851074,75.1515502929688,79.7958374023437,31.2600002288818,16.3039989471436,14.9560012817383,25.1440010070801,23.4166660308838,0.53132409490471
GenSP,-69.7291666666666,-11.3125,24.5208339691162,25.4060001373291,22.906665802002,1747,243,27.0000000000002,56.2519645690918,698.000000000001,122,586.000000000001,122,11.1923332214355,68.9692764282227,110.027145385742,31.7360000610351,15.5080003738403,16.2280006408691,25.2059993743896,22.906665802002,0.572319737296378
GenSP,-69.7291666666666,-24.8958333333333,14.2849998474122,16.5693340301514,11.4946660995484,4,1,0,36.9274482727051,3,0,1,2,15.8133335113526,73.1556854248047,206.638107299805,24.6200008392335,3.00399994850162,21.6160011291504,11.7620000839234,13.4386672973633,0.840567742222264
GenSP,-69.7291666666666,-44.3541666666667,8.66616630554205,15.0520000457764,2.14599990844732,153,27.0000000000001,4.00000000000011,44.5226783752441,60.0000000000001,18.0000000000001,18.0000000000001,59,12.186333656311,46.8272895812988,524.184936523438,23.0039997100831,-3.01999998092647,26.0240001678467,2.60666656494172,15.0520000457764,0.822326967673473
GenSP,-69.7291666666666,-48.4375,8.2941665649414,14.2213335037231,2.01133322715759,173,21,10,26.1600494384765,54.9999999999997,31,34,51.9999999999998,11.0543336868286,46.8403930664062,499.229064941406,21.2520008087158,-2.34800004959106,23.6000003814697,2.49600005149841,13.470666885376,0.827615366055394
GenSP,-69.7291666666666,-49.3541666666667,9.51049995422361,15.5666666030884,2.92000007629393,164,18.9999999999999,10,20.2120609283447,51.9999999999999,31,37.9999999999999,45.9999999999999,11.1996669769287,45.9831924438477,521.286010742188,22.6560001373291,-1.70000004768373,24.3560009002686,5.59733343124361,10.3326663970947,0.847416679367196
GenSP,-69.6875,4.97916666666671,27.2596664428711,28.6219997406006,26.0440006256104,2674,462,21,69.3195343017578,1229,108,108,1229,9.52666664123535,72.8338317871094,101.787368774414,34.9480018615723,21.8680000305176,13.0800018310547,26.0440006256104,28.6219997406006,0.684654812145204
GenSP,-69.6875,-20.3541666666666,16.7616672515869,19.5799999237061,13.8039999008179,4.00000000000023,2.00000000000011,0,48.8504219055196,4.00000000000023,0,3.00000000000023,0,12.231333732605,66.2298736572265,234.232818603516,26.0880012512207,7.6199998855591,18.4680023193359,19.546667098999,15.4686660766602,0.861901477963627
GenSP,-69.6875,-21.6875,16.070333480835,18.8546676635743,13.0533332824708,1,1,0,26.646936416626,1,0,1,0,13.9173336029052,67.6913146972656,233.665054321289,25.9839992523194,5.42399978637705,20.5599994659423,18.8133335113526,17.8926658630372,0.899471383035854
GenSP,-69.6875,-28.8125,-0.251499950885773,3.11666679382324,-3.46866655349731,118,17,3,36.2526550292969,39,20,34,37,11.2650003433228,61.4365158081055,267.267852783203,9.23200035095215,-9.10400009155273,18.3360004425049,2.88666677474976,0.758666753768921,0.5132282280487
GenSP,-69.6875,-43.2708333333333,8.16233348846436,14.7773332595825,1.51200008392334,192,34,6,48.1817893981934,82,22,24,78,13.1073331832886,48.2739143371582,539.462524414062,23.2560005187988,-3.89599990844727,27.1520004272461,1.97733330726624,13.6806669235229,0.805050252779908
GenSP,-69.6875,-46.3541666666667,10.3726673126221,16.4806671142578,4.32800006866455,196,24,10,27.4302864074707,64,32,37,56,11.6726665496826,47.6980476379395,492.908508300781,24.0400009155273,-0.432000011205673,24.4720001220703,4.89599990844727,15.4280004501343,0.836016272249019
GenSP,-69.6875,-53.2708333333333,5.5533332824707,9.50466632843018,1.3253333568573,434,43,21,18.4932174682617,126,78,113,118,7.13533306121826,45.1146507263184,331.466247558594,14.1840000152588,-1.63199996948242,15.8159999847412,3.39999985694885,5.7480001449585,0.656419803289383
GenSP,-69.6875,-55.0625,3.99136900901794,6.93214273452759,0.904761910438538,1042,104,68,14.6272392272949,307,210,302,239,5.5625,46.1344795227051,244.312118530273,10.457142829895,-1.60000002384186,12.0571432113647,6.79285717010498,2.51428580284119,0.413163280406916
GenSP,-69.6458333333333,8.31250000000005,27.779167175293,28.4886665344238,27.3506660461426,1589,268.000000000001,6.99999999999989,77.5943450927737,764,34.9999999999998,351.999999999998,764,9.64699935913086,76.2970581054688,50.705078125,34.5439987182617,21.8999996185303,12.6439990997314,27.3506660461426,28.1006660461426,0.63808693819146
GenSP,-69.6458333333333,-7.18749999999996,25.417667388916,25.8746662139893,24.707332611084,2352,321,54.9999999999998,49.290168762207,914,209,559,209,10.7340002059937,81.6397857666016,48.9725761413574,31.496000289917,18.3479995727539,13.1480007171631,25.5179996490478,24.707332611084,0.569906582653735
GenSP,-69.6458333333333,-19.5208333333333,14.9213333129882,17.4920005798339,12.1840000152587,13.0000000000005,6.00000000000023,0,94.8108139038101,12.0000000000005,0,12.0000000000005,0,12.648666381836,68.6681137084961,215.729476928711,23.8799991607666,5.46000003814692,18.4199981689453,17.4920005798339,13.7813329696655,0.771966896410911
GenSP,-69.6458333333333,-28.7291666666667,-0.782999992370679,2.56800007820122,-3.99266672134407,122.000000000001,18.0000000000001,3,37.9618034362792,41.0000000000003,20.0000000000003,36.0000000000003,39,11.4173336029053,61.7019767761231,266.547180175781,8.76399993896476,-9.73999977111824,18.503999710083,2.355333328247,0.199333354830672,0.487543675123367
GenSP,-69.6458333333333,-52.7708333333333,6.90700006484985,11.1393327713013,2.35866665840148,325,34,17,19.2331809997558,94.9999999999998,59.0000000000001,89.0000000000001,82,8.09533309936524,46.4608192443848,356.563842773438,16.3439998626709,-1.08000004291535,17.423999786377,6.9559998512268,7.17399978637671,0.729768022237427
GenSP,-69.6041666666666,2.89583333333338,26.2216663360596,27.1153335571289,25.2940006256104,2991,426,48.9999999999998,51.1344108581544,1191,242,291.999999999999,1179,9.33733367919922,79.697280883789,70.9643249511719,32.7159996032715,21,11.7159996032715,25.4540004730225,26.8253345489502,0.663354222274105
GenSP,-69.6041666666666,-42.5625,8.61633300781258,15.3793334960938,1.88466680049903,216.000000000001,33.0000000000002,9,44.5464553833009,92.0000000000007,27.0000000000002,31.0000000000001,82.0000000000002,13.3699998855591,48.2950439453125,548.126220703125,23.9920005798341,-3.6919999122619,27.6840000152588,2.38800024986274,14.2566661834718,0.823302460337442
GenSP,-69.6041666666666,-44.1458333333333,7.684666633606,14.0780000686646,1.16266667842869,163.999999999999,30.9999999999998,4,51.8714370727535,70.9999999999992,18,18,70.999999999999,12.3253335952759,47.064811706543,525.222290039063,22.1480007171631,-4.03999996185299,26.1879997253418,1.16266667842874,14.0780000686646,0.785672961660229
GenSP,-69.6041666666666,-44.3125,7.31216669082641,13.6006669998169,0.900666654109951,160.000000000001,30,3.00000000000011,54.1506919860837,72.0000000000002,16.0000000000002,16.0000000000002,72.0000000000002,11.9816665649414,46.8839645385742,516.072937011719,21.3920001983643,-4.16400003433228,25.5559997558594,0.900666654109951,13.6006669998169,0.77014130386305
GenSP,-69.6041666666666,-45.3125,8.73200035095213,14.9066667556762,2.38733339309691,148,20.0000000000001,6,34.1952934265138,55.0000000000001,22,22,52.0000000000002,11.6719999313354,46.8604469299316,507.435638427734,22.4720001220703,-2.43600010871888,24.9080009460449,2.93200016021727,14.9066667556762,0.8343121411256
GenSP,-69.6041666666666,-45.8541666666667,9.61100006103521,15.7839994430543,3.33800005912786,156,19,8,28.0801925659179,54.0000000000001,26.0000000000001,27.0000000000001,49.9999999999999,11.5813331604004,46.9031829833985,504.189270019532,23.3199996948243,-1.37199997901912,24.6919994354248,3.90400004386907,14.7526664733887,0.841958865841485
GenSP,-69.6041666666666,-54.0208333333333,4.86216688156129,8.54666709899903,0.91333329677583,640.000000000002,62.0000000000002,37.0000000000001,14.5626974105835,182.000000000001,125.000000000001,167.000000000001,166,6.1836667060852,43.2666320800781,308.795989990234,12.5559997558594,-1.73600006103514,14.2919998168945,5.00333309173585,4.985333442688,0.567956660500104
GenSP,-69.5625,10.1041666666667,24.0613327026367,24.6219997406006,23.2213325500488,866.999999999999,125,14,53.2793006896973,329,50.0000000000001,284,75,9.83133316040039,82.3670654296875,57.9092483520508,29.7320003509521,17.7959995269775,11.9360008239746,24.3540000915527,23.3713340759277,0.717370032448146
GenSP,-69.5625,-5.7708333333333,25.8728332519531,26.3166656494141,25.3186664581299,2626,330,81.9999999999998,41.1165504455567,970,296,626,296,9.71166610717774,82.5260696411133,41.1823654174805,31.4599990844727,19.6920013427734,11.7679977416992,25.8759994506836,25.3186664581299,0.558863728620332
GenSP,-69.5625,-22.3541666666666,16.738000869751,19.7826671600342,13.3586664199829,2,1,0,33.3642387390137,2,0,2,0,13.4800004959106,65.0328063964844,258.224639892578,26.6599998474121,5.93200016021729,20.7280006408691,19.6846656799316,17.0793342590332,0.904343520650081
GenSP,-69.5625,-39.1458333333333,11.7463331222534,18.8400001525879,4.90133333206177,152,20,7,32.4740982055664,56,25,25,45,14.4126663208008,49.460075378418,568.795349121094,27.923999786377,-1.21599996089935,29.1399993896484,7.77933311462402,17.8273334503174,0.881014992458426
GenSP,-69.5625,-40.2708333333333,8.78683376312256,15.7093334197998,2.08399987220764,211,30,9,36.4577522277832,82,30,33,72,14.0723333358765,49.5644302368164,553.971618652344,24.8120002746582,-3.57999992370605,28.3920001983643,2.71733331680298,14.6106662750244,0.841815409387813
GenSP,-69.5625,-41.6458333333333,7.70233345031738,14.529333114624,0.997333347797394,255,41,10,45.7988128662109,109,32,38,98,13.5740003585815,48.7852210998535,549.244384765625,23.3920001983643,-4.43200016021729,27.8240013122559,1.59333336353302,13.3773336410522,0.79064319967453
GenSP,-69.5625,-55.3958333333333,4.42837285995481,7.36031770706177,1.40952384471888,1096,108.999999999999,72,13.4902343749999,318.999999999998,224,303.999999999999,259,5.41309499740603,45.5428695678711,240.675552368166,10.7380952835083,-1.14761900901798,11.8857145309449,6.22301578521727,2.95158720016478,0.414069712139269
GenSP,-69.5208333333333,3.39583333333338,26.361499786377,27.3273334503174,25.3986663818359,2930,436,39.0000000000002,54.3093681335449,1200,214.000000000001,251.000000000001,1200,9.20300006866455,78.4168472290039,75.3267211914062,32.9959983825684,21.2600002288818,11.7359981536865,25.3986663818359,27.0193328857422,0.668416707432992
GenSP,-69.5208333333333,-11.5208333333333,24.5760002136231,25.5066661834717,22.8999996185303,1781,251,31,55.730827331543,721,133,589,133,11.0600004196167,68.4405975341797,114.81957244873,31.7600002288818,15.6000003814697,16.1599998474121,25.2953338623047,22.8999996185303,0.568696666474805
GenSP,-69.5208333333333,-19.6458333333333,14.3599996566772,16.927333831787,11.5266666412353,19.0000000000006,9.00000000000023,0,114.90064239502,18.0000000000005,0,18.0000000000005,0,12.8893337249756,68.5165481567383,219.687316894531,23.3999996185302,4.58799982070913,18.8120002746582,16.927333831787,13.1619997024535,0.75309123179682
GenSP,-69.5208333333333,-21.3541666666666,17.7534999847412,20.9006671905518,14.3353328704834,2,2,0,49.4871673583984,2,0,2,0,11.835000038147,62.3945579528809,264.645263671875,27.2880001068115,8.3199996948242,18.9680004119873,20.8260002136231,19.7900009155273,0.885417456133969
GenSP,-69.5208333333333,-28.0208333333333,3.72149991989143,6.90466642379768,0.549999952316354,94.9999999999985,15.9999999999998,2,49.8020935058589,35.9999999999994,11,28,35.9999999999989,11.4596662521363,63.6365318298341,255.761276245117,12.8159999847413,-5.19199991226191,18.0079994201661,1.19733333587716,3.33066678047187,0.607162855732824
GenSP,-69.5208333333333,-30.9375,9.31266689300537,14.6520004272461,4.0586667060852,107,16.0000000000001,5,29.3079032897952,38.0000000000003,20,36.0000000000003,25,13.3473329544068,54.23099899292,429.207641601563,21.8239994049073,-2.78799986839297,24.6119995117188,13.9993333816528,6.52133321762084,0.822004026216389
GenSP,-69.5208333333333,-38.8125,12.3133335113525,19.4926662445068,5.36600017547605,155.999999999999,19.9999999999998,7,29.054359436035,53.9999999999997,26.0000000000001,28,43.9999999999993,14.7366666793823,49.692024230957,576.527282714844,28.6919994354248,-0.96399998664858,29.6560001373291,8.30266666412351,18.5673332214355,0.89713476939534
GenSP,-69.5208333333333,-40.3125,8.58933353424074,15.5126667022705,1.8806667327881,209,28.9999999999999,9,35.9027366638182,80.9999999999998,30,33.0000000000001,70.9999999999997,14.0719995498657,49.6121864318848,554.351867675782,24.6119995117188,-3.75200009346007,28.3640003204346,2.51666665077211,14.4139995574951,0.84119693375791
GenSP,-69.5208333333333,-46.7708333333333,12.9798336029053,19.0780010223389,7.12866687774659,321.000000000001,45,17.0000000000001,28.0031223297119,105.000000000001,56.0000000000001,65.0000000000001,74.0000000000005,11.6536664962769,48.1875076293945,487.362731933594,26.5839996337891,2.40000009536744,24.1840000152588,12.7886667251587,18.0446662902832,0.827231570904537
GenSP,-69.4791666666666,11.1041666666667,25.4395008087158,26.304666519165,24.32200050354,784.999999999997,108.000000000001,14,42.3505439758303,283,79,250,160.999999999999,7.71300029754639,73.5131607055664,80.6810836791994,30.8239994049072,20.3320007324218,10.4919986724854,25.3246669769287,24.9486675262451,0.747782829645298
GenSP,-69.4791666666666,10.8958333333334,23.8530006408691,24.6606674194336,22.779333114624,787.999999999997,106.000000000001,15.0000000000007,43.2066917419436,276.000000000001,67,264,124.999999999997,8.1326665878296,75.1077423095703,76.6648788452151,29.2560005187988,18.4279994964599,10.8280010223389,24.4106674194336,22.9039993286133,0.73520936719622
GenSP,-69.4791666666666,5.18750000000005,27.4424991607666,28.7386665344238,26.2593326568604,2658,453.000000000002,20.9999999999999,68.6552734375002,1232,117.999999999999,129.999999999998,1232,9.3449993133545,72.7577209472656,98.1217651367188,34.9119987487793,22.068000793457,12.8439979553223,26.2593326568604,28.3013343811036,0.684169241749119
GenSP,-69.4791666666666,4.35416666666671,26.7106666564941,27.8266677856445,25.6393337249756,2682,451,34.9999999999999,60.7314682006836,1175,171,196,1175,8.89666748046875,75.6776657104492,85.9292907714844,33.5359992980957,21.7799987792969,11.7560005187988,25.6393337249756,27.4713344573975,0.657254281593741
GenSP,-69.4791666666666,3.27083333333338,26.3421669006348,27.2786674499512,25.3853340148926,2936,436,40.9999999999999,53.7073211669922,1196,218,263,1196,9.28033351898193,78.8339462280273,73.7955780029297,32.9680023193359,21.1960010528564,11.7720012664795,25.3853340148926,26.9813346862793,0.663352898846826
GenSP,-69.4791666666666,1.27083333333338,25.5846672058106,26.1199989318848,24.8113327026367,3350,388,178,26.8066730499267,1135,596,610,1031,9.44333362579346,86.1618041992187,53.2978210449219,31.2439994812012,20.2840003967285,10.9599990844727,24.92799949646,25.9793338775635,0.563633124370401
GenSP,-69.4791666666666,-1.56249999999996,25.9879989624023,26.3606662750244,25.4046669006348,3212,337,199,16.7995586395264,944,642,778,646.000000000001,8.62600040435791,85.2034759521484,41.5563812255859,31.0599994659424,20.935998916626,10.1240005493164,26.1766662597656,25.6913318634033,0.517797624623653
GenSP,-69.4791666666666,-11.2708333333333,24.5760002136231,25.4726676940918,22.9580001831055,1644,231,23.0000000000001,57.8135223388671,665,105,552,105,11.2013339996338,68.4845504760742,110.572830200195,31.8199996948242,15.46399974823,16.3559989929199,25.2626667022705,22.9580001831055,0.588790395617097
GenSP,-69.4791666666666,-12.0208333333333,24.8544998168945,25.757999420166,23.3033332824707,2106,302,48.0000000000001,55.6235885620117,876.000000000001,173,682.000000000001,173,10.6523332595825,70.9776992797851,107.954498291016,31.5799999237061,16.5720005035401,15.007999420166,25.6100006103516,23.3033332824707,0.504562615269247
GenSP,-69.4791666666666,-21.4375,17.7320003509521,20.8613338470459,14.3099994659424,2,2,0,49.4871673583984,2,0,2,0,12.3500003814697,63.2814102172851,263.933868408203,27.488000869751,7.97200012207033,19.5160007476806,20.788667678833,19.763334274292,0.886682168959564
GenSP,-69.4791666666666,-22.4791666666666,16.5376663208008,19.5633335113525,13.1586666107178,3,2,0,49.7265243530273,3,0,3,0,14.3800001144409,66.2672805786133,257.497894287109,26.8120002746582,5.11199998855593,21.7000007629394,19.4686660766602,16.8846664428711,0.868220770998954
GenSP,-69.4791666666666,-34.7291666666667,8.03199958801262,14.1253328323363,2.03400015830986,466.000000000001,80.0000000000003,14,55.5799980163578,212.000000000001,48.9999999999999,48.9999999999999,199.000000000001,14.9320001602173,53.4048652648926,490.193817138671,23.0559997558593,-4.90399980545049,27.9599990844726,2.69600009918206,14.1253328323363,0.72230862223904
GenSP,-69.4791666666666,-39.6875,12.9426670074463,20.2426662445068,5.8326663970947,171,27,7,39.4558792114256,69,26.0000000000001,29,54,14.4666662216186,48.5133018493652,585.61083984375,29.507999420166,-0.312000006437316,29.8199996948242,6.47933340072629,16.5900001525879,0.884427966548937
GenSP,-69.4791666666666,-48.4791666666667,8.65966701507567,14.5686664581299,2.41333341598509,178,21,10,24.2126064300537,55.9999999999999,33,36,53,11.0100002288818,46.8271484375,497.435424804687,21.5920009613037,-1.91999995708467,23.5120010375976,2.86666679382323,11.8646669387819,0.832085732827383
GenSP,-69.4791666666666,-49.8125,8.89666652679442,14.8466663360596,2.45266675949095,159,18,9,19.4210968017578,49,30,40.0000000000001,41.0000000000001,10.8893327713013,45.7458114624023,512.036254882812,21.8439998626709,-1.9599999189377,23.8039989471436,5.02133321762083,6.6886668205261,0.84135485165751
GenSP,-69.4791666666666,-50.8958333333333,7.31616687774658,12.8393335342407,1.2906665802002,189,20.9999999999999,9,22.5008468627929,56.9999999999999,31,56.9999999999999,43.0000000000002,10.5170001983643,46.4203758239746,474.846008300781,19.7040004730225,-2.9520001411438,22.6560001373291,12.8393335342407,5.25466680526734,0.798506620959894
GenSP,-69.4375,9.60416666666672,22.7220001220702,23.1140003204345,22.0340003967285,1213,201,20.0000000000001,63.6693038940429,552.999999999998,69,384.999999999999,88,9.04733371734619,81.2440185546875,46.3919868469238,27.8080005645751,16.6720008850097,11.1359996795654,22.8540000915527,22.2446670532226,0.643720699462188
GenSP,-69.4375,4.68750000000005,27.1371669769287,28.4053344726562,25.996000289917,2788,474,28,66.4516525268555,1289,147,152,1289,9.27833366394043,74.1317825317383,94.9508056640625,34.4599990844727,21.9440002441406,12.515998840332,25.996000289917,28.0060005187988,0.673317910745467
